type,code,ingredient,norm,v1,v2,v3,name,maker,generic,brand,authorized,price,deadline,note
内用薬,5200050D1124,柴胡加竜骨牡蛎湯エキス,１ｇ,,,,マツウラ柴胡加竜骨牡蛎湯エキス顆粒,松浦薬業,,,,14.70 ,R3.3.31まで,
内用薬,5200050F1044,柴胡加竜骨牡蛎湯エキス,１錠,,,,クラシエ柴胡加竜骨牡蛎湯エキス錠,大峰堂薬品工業,,,,7.70 ,,
内用薬,5200051C1034,柴胡桂枝湯エキス,１ｇ,,,,コタロー柴胡桂枝湯エキス細粒,小太郎漢方製薬,,,,21.90 ,,
内用薬,5200051C1042,柴胡桂枝湯エキス,１ｇ,,,,三和柴胡桂枝湯エキス細粒,三和生薬,,,,16.70 ,,
内用薬,5200051C1050,柴胡桂枝湯エキス,１ｇ,,,,ジュンコウ柴胡桂枝湯ＦＣエキス細粒医療用,康和薬通,,,,31.00 ,,
内用薬,5200051C1069,柴胡桂枝湯エキス,１ｇ,,,,クラシエ柴胡桂枝湯エキス細粒,クラシエ製薬,,,,21.60 ,,
内用薬,5200051D1021,柴胡桂枝湯エキス,１ｇ,,,,オースギ柴胡桂枝湯エキスＧ,大杉製薬,,,,15.20 ,,
内用薬,5200051D1064,柴胡桂枝湯エキス,１ｇ,,,,ＪＰＳ柴胡桂枝湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,,,,19.80 ,,
内用薬,5200051D1072,柴胡桂枝湯エキス,１ｇ,,,,太虎堂の柴胡桂枝湯エキス顆粒,太虎精堂製薬,,,,12.60 ,,
内用薬,5200051D1080,柴胡桂枝湯エキス,１ｇ,,,,ツムラ柴胡桂枝湯エキス顆粒（医療用）,ツムラ,,,,24.60 ,,
内用薬,5200051D1099,柴胡桂枝湯エキス,１ｇ,,,,テイコク柴胡桂枝湯エキス顆粒,帝國漢方製薬,,,,10.00 ,,
内用薬,5200051D1110,柴胡桂枝湯エキス,１ｇ,,,,マツウラ柴胡桂枝湯エキス顆粒,松浦薬業,,,,16.70 ,,
内用薬,5200051F1049,柴胡桂枝湯エキス,１錠,,,,クラシエ柴胡桂枝湯エキス錠,大峰堂薬品工業,,,,8.20 ,,
内用薬,5200052C1020,柴胡桂枝乾姜湯エキス,１ｇ,,,,コタロー柴胡桂枝乾姜湯エキス細粒,小太郎漢方製薬,,,,18.50 ,,
内用薬,5200052D1026,柴胡桂枝乾姜湯エキス,１ｇ,,,,太虎堂の柴胡桂枝乾姜湯エキス顆粒,太虎精堂製薬,,,,10.90 ,,
内用薬,5200052D1034,柴胡桂枝乾姜湯エキス,１ｇ,,,,ツムラ柴胡桂枝乾姜湯エキス顆粒（医療用）,ツムラ,,,,19.10 ,,
内用薬,5200052D1042,柴胡桂枝乾姜湯エキス,１ｇ,,,,テイコク柴胡桂枝乾姜湯エキス顆粒,帝國漢方製薬,,,,8.40 ,,
内用薬,5200052D1069,柴胡桂枝乾姜湯エキス,１ｇ,,,,本草柴胡桂枝乾姜湯エキス顆粒－Ｍ,本草製薬,,,,8.80 ,,
内用薬,5200053C1025,柴胡清肝湯エキス,１ｇ,,,,コタロー柴胡清肝湯エキス細粒,小太郎漢方製薬,,,,12.70 ,,
内用薬,5200053D1020,柴胡清肝湯エキス,１ｇ,,,,ツムラ柴胡清肝湯エキス顆粒（医療用）,ツムラ,,,,21.10 ,,
内用薬,5200053D1039,柴胡清肝湯エキス,１ｇ,,,,テイコク柴胡清肝湯エキス顆粒,帝國漢方製薬,,,,11.50 ,,
内用薬,5200054C1038,柴朴湯エキス,１ｇ,,,,クラシエ柴朴湯エキス細粒,大峰堂薬品工業,,,,30.90 ,,
内用薬,5200054D1033,柴朴湯エキス,１ｇ,,,,ツムラ柴朴湯エキス顆粒（医療用）,ツムラ,,,,34.60 ,,
内用薬,5200055C1032,柴苓湯エキス,１ｇ,,,,クラシエ柴苓湯エキス細粒,大峰堂薬品工業,,,,48.60 ,,
内用薬,5200055D1020,柴苓湯エキス,１ｇ,,,,ツムラ柴苓湯エキス顆粒（医療用）,ツムラ,,,,45.90 ,,
内用薬,5200056D1024,酸棗仁湯エキス,１ｇ,,,,オースギ酸棗仁湯エキスＧ,大杉製薬,,,,8.90 ,,
内用薬,5200056D1032,酸棗仁湯エキス,１ｇ,,,,ツムラ酸棗仁湯エキス顆粒（医療用）,ツムラ,,,,11.00 ,,
内用薬,5200056D1040,酸棗仁湯エキス,１ｇ,,,,マツウラ酸棗仁湯エキス顆粒,松浦薬業,,,,9.90 ,,
内用薬,5200057C1031,三黄瀉心湯エキス,１ｇ,,,,コタロー三黄瀉心湯エキス細粒,小太郎漢方製薬,,,,13.30 ,,
内用薬,5200057C1058,三黄瀉心湯エキス,１ｇ,,,,クラシエ三黄瀉心湯エキス細粒,クラシエ製薬,,,,14.30 ,,
内用薬,5200057D1029,三黄瀉心湯エキス,１ｇ,,,,オースギ三黄瀉心湯エキスＧ,大杉製薬,,,,23.60 ,,
内用薬,5200057D1053,三黄瀉心湯エキス,１ｇ,,,,ＪＰＳ三黄瀉心湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,,,,22.80 ,,
内用薬,5200057D1061,三黄瀉心湯エキス,１ｇ,,,,太虎堂の三黄瀉心湯エキス顆粒,太虎精堂製薬,,,,14.30 ,,
内用薬,5200057D1070,三黄瀉心湯エキス,１ｇ,,,,ツムラ三黄瀉心湯エキス顆粒（医療用）,ツムラ,,,,13.40 ,,
内用薬,5200057D1088,三黄瀉心湯エキス,１ｇ,,,,テイコク三黄瀉心湯エキス顆粒,帝國漢方製薬,,,,6.50 ,,
内用薬,5200057D1096,三黄瀉心湯エキス,１ｇ,,,,本草三黄瀉心湯エキス顆粒－Ｍ,本草製薬,,,,6.50 ,,
内用薬,5200057D1100,三黄瀉心湯エキス,１ｇ,,,,マツウラ三黄瀉心湯エキス顆粒,松浦薬業,,,,15.10 ,R3.3.31まで,
内用薬,5200057M1029,三黄瀉心湯エキス,１カプセル,,,,コタロー三黄瀉心湯エキスカプセル,小太郎漢方製薬,,,,28.00 ,,
内用薬,5200058D1023,三物黄ごん湯エキス,１ｇ,,,,ツムラ三物黄ごん湯エキス顆粒（医療用）,ツムラ,,,,7.50 ,,
内用薬,5200059D1036,滋陰降火湯エキス,１ｇ,,,,ツムラ滋陰降火湯エキス顆粒（医療用）,ツムラ,,,,10.90 ,,
内用薬,5200060D1020,滋陰至宝湯エキス,１ｇ,,,,ツムラ滋陰至宝湯エキス顆粒（医療用）,ツムラ,,,,15.50 ,,
内用薬,5200061D1025,四逆散エキス,１ｇ,,,,ツムラ四逆散エキス顆粒（医療用）,ツムラ,,,,17.10 ,,
内用薬,5200062C1024,四君子湯エキス,１ｇ,,,,〔東洋〕四君子湯エキス細粒,東洋薬行,,,,21.20 ,,
内用薬,5200062D1020,四君子湯エキス,１ｇ,,,,ツムラ四君子湯エキス顆粒（医療用）,ツムラ,,,,18.90 ,,
内用薬,5200062F1020,四君子湯エキス,１錠,,,,オースギ四君子湯エキス錠,大杉製薬,,,,7.40 ,,
内用薬,5200063C1029,梔子柏皮湯エキス,１ｇ,,,,コタロー梔子柏皮湯エキス細粒,小太郎漢方製薬,,,,8.10 ,,
内用薬,5200064C1023,七物降下湯エキス,１ｇ,,,,〔東洋〕七物降下湯エキス細粒,東洋薬行,,,,7.00 ,,
内用薬,5200064D1029,七物降下湯エキス,１ｇ,,,,オースギ七物降下湯エキスＧ,大杉製薬,,,,6.40 ,,
内用薬,5200064D1045,七物降下湯エキス,１ｇ,,,,ツムラ七物降下湯エキス顆粒（医療用）,ツムラ,,,,8.80 ,,
内用薬,5200064D1053,七物降下湯エキス,１ｇ,,,,マツウラ七物降下湯エキス顆粒,松浦薬業,,,,6.40 ,R3.3.31まで,
内用薬,5200065C1036,四物湯エキス,１ｇ,,,,コタロー四物湯エキス細粒,小太郎漢方製薬,,,,8.20 ,,
内用薬,5200065C1044,四物湯エキス,１ｇ,,,,ジュンコウ四物湯ＦＣエキス細粒医療用,康和薬通,,,,6.50 ,,
内用薬,5200065C1052,四物湯エキス,１ｇ,,,,クラシエ四物湯エキス細粒,クラシエ製薬,,,,9.00 ,,
内用薬,5200065D1023,四物湯エキス,１ｇ,,,,太虎堂の四物湯エキス顆粒,太虎精堂製薬,,,,6.50 ,,
内用薬,5200065D1031,四物湯エキス,１ｇ,,,,ツムラ四物湯エキス顆粒（医療用）,ツムラ,,,,8.30 ,,
内用薬,5200065D1040,四物湯エキス,１ｇ,,,,テイコク四物湯エキス顆粒,帝國漢方製薬,,,,6.30 ,,
内用薬,5200065D1066,四物湯エキス,１ｇ,,,,本草四物湯エキス顆粒－Ｍ,本草製薬,,,,5.20 ,,
内用薬,5200065F1059,四物湯エキス,１錠,,,,クラシエ四物湯エキス錠,大峰堂薬品工業,,,,4.10 ,,
内用薬,5200066C1022,炙甘草湯エキス,１ｇ,,,,コタロー炙甘草湯エキス細粒,小太郎漢方製薬,,,,9.90 ,,
内用薬,5200066D1036,炙甘草湯エキス,１ｇ,,,,ツムラ炙甘草湯エキス顆粒（医療用）,ツムラ,,,,18.00 ,,
内用薬,5200067C1035,芍薬甘草湯エキス,１ｇ,,,,コタロー芍薬甘草湯エキス細粒,小太郎漢方製薬,,,,6.90 ,,
内用薬,5200067C1043,芍薬甘草湯エキス,１ｇ,,,,ジュンコウ芍薬甘草湯ＦＣエキス細粒医療用,康和薬通,,,,11.40 ,,
内用薬,5200067C1051,芍薬甘草湯エキス,１ｇ,,,,〔東洋〕芍薬甘草湯エキス細粒,東洋薬行,,,,9.50 ,,
内用薬,5200067C1060,芍薬甘草湯エキス,１ｇ,,,,クラシエ芍薬甘草湯エキス細粒,クラシエ製薬,,,,8.10 ,,
内用薬,5200067D1049,芍薬甘草湯エキス,１ｇ,,,,ツムラ芍薬甘草湯エキス顆粒（医療用）,ツムラ,,,,7.00 ,,
内用薬,5200067D1057,芍薬甘草湯エキス,１ｇ,,,,テイコク芍薬甘草湯エキス顆粒,帝國漢方製薬,,,,5.30 ,,
内用薬,5200067D1065,芍薬甘草湯エキス,１ｇ,,,,本草芍薬甘草湯エキス顆粒－Ｍ,本草製薬,,,,5.30 ,,
内用薬,5200067D1073,芍薬甘草湯エキス,１ｇ,,,,マツウラ芍薬甘草湯エキス顆粒,松浦薬業,,,,7.50 ,,
内用薬,5200068C1021,芍薬甘草附子湯エキス,１ｇ,,,,三和芍薬甘草附子湯エキス細粒,三和生薬,,,,13.10 ,,
内用薬,5200069C1034,十全大補湯エキス,１ｇ,,,,コタロー十全大補湯エキス細粒,小太郎漢方製薬,,,,7.10 ,,
内用薬,5200069C1042,十全大補湯エキス,１ｇ,,,,三和十全大補湯エキス細粒,三和生薬,,,,12.00 ,,
内用薬,5200069C1050,十全大補湯エキス,１ｇ,,,,ジュンコウ十全大補湯ＦＣエキス細粒医療用,康和薬通,,,,18.70 ,,
内用薬,5200069C1069,十全大補湯エキス,１ｇ,,,,〔東洋〕十全大補湯エキス細粒,東洋薬行,,,,11.90 ,,
内用薬,5200069C1077,十全大補湯エキス,１ｇ,,,,クラシエ十全大補湯エキス細粒,大峰堂薬品工業,,,,15.00 ,,
内用薬,5200069D1021,十全大補湯エキス,１ｇ,,,,オースギ十全大補湯エキスＧ,大杉製薬,,,,8.00 ,,
内用薬,5200069D1048,十全大補湯エキス,１ｇ,,,,ツムラ十全大補湯エキス顆粒（医療用）,ツムラ,,,,18.90 ,,
内用薬,5200069D1056,十全大補湯エキス,１ｇ,,,,テイコク十全大補湯エキス顆粒,帝國漢方製薬,,,,7.90 ,,
内用薬,5200069D1072,十全大補湯エキス,１ｇ,,,,本草十全大補湯エキス顆粒－Ｍ,本草製薬,,,,7.90 ,,
内用薬,5200070C1037,十味敗毒湯エキス,１ｇ,,,,コタロー十味敗毒湯エキス細粒,小太郎漢方製薬,,,,13.70 ,,
内用薬,5200070C1045,十味敗毒湯エキス,１ｇ,,,,三和十味敗毒湯エキス細粒,三和生薬,,,,9.60 ,,
内用薬,5200070C1053,十味敗毒湯エキス,１ｇ,,,,〔東洋〕十味敗毒湯エキス細粒,東洋薬行,,,,13.70 ,,
内用薬,5200070C1061,十味敗毒湯エキス,１ｇ,,,,クラシエ十味敗毒湯エキス細粒,クラシエ製薬,,,,13.60 ,,
内用薬,5200070D1024,十味敗毒湯エキス,１ｇ,,,,オースギ十味敗毒湯エキスＧ,大杉製薬,,,,13.20 ,,
内用薬,5200070D1059,十味敗毒湯エキス,１ｇ,,,,ＪＰＳ十味敗毒湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,,,,10.60 ,,
