院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	濃厚血小板HLA－LR「日赤」	Platelet Concentrate HLA,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	20単位約250mL1袋	190,566.00円／袋	生特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342409X3030	116100701	薬価収載2009.11.13				
	ノービア錠100mg	Norvir	アッヴィ		錠：内服	100mg1錠	106.30円／錠	劇処	抗ウイルス・HIVプロテアーゼ阻害剤	625	リトナビル	ritonavir（JAN）	6250011F1024	120548001，120548002	薬価収載2011.03.18	〓NK	白～微黄白		コポリビドン，モノラウリン酸ソルビタン，軽質無水ケイ酸，フマル酸ステアリルナトリウム，無水リン酸水素カルシウム，ヒプロメロース2910，酸化チタン，マクロゴール400，ヒドロキシプロピルセルロース，タルク，マクロゴール4000，ポリソルベート80
	ノービア内用液8％	Norvir	アッヴィ		液：内服	80mg1mL	107.70円／mL	劇処	抗ウイルス・HIVプロテアーゼ阻害剤	625	リトナビル	ritonavir（JAN）	6250011S1030	111436202，111436203	薬価収載2009.09.25				プロピレングリコール，サッカリンナトリウム水和物，無水クエン酸，エタノール，ポリオキシル35ヒマシ油，ペパーミントオイル，黄色5号，香料
	ノーモサング点滴静注250mg	Normosang	オーファンパシフィック		注射液：注射	250mg10mL1管	101,273.00円／管	生劇処	ヘミン製剤	634	ヘミン	hemin（JAN）	6349400A1026	122507501	薬価収載2013.05.24				L-アルギニン，エタノール，プロピレングリコール
	ノバクトM静注用400単位	Novact	化学及血清療法研究所	アステラス製薬	静注用：注射	400単位1瓶（溶解液付）	17,300.00円／瓶	生特処	血友病治療用血漿分画剤	634	乾燥人血液凝固第IX因子	freeze-dried human blood-coagulation factor IX	6343429D6045	120340001	薬価収載2010.11.19				人血清アルブミン，クエン酸ナトリウム水和物，グリシン，塩化ナトリウム
	ノバクトM静注用500単位	Novact M	化学及血清療法研究所	アステラス製薬	静注用：注射	500単位1瓶（溶解液付）	21,276.00円／瓶	生特処	血友病治療用血漿分画剤	634	乾燥人血液凝固第IX因子	freeze-dried human blood-coagulation factor IX	6343429D7041	124082501	薬価収載2015.06.19				人血清アルブミン，クエン酸ナトリウム水和物，グリシン，塩化ナトリウム
	ノバクトM静注用800単位	Novact	化学及血清療法研究所	アステラス製薬	静注用：注射	800単位1瓶（溶解液付）	31,032.00円／瓶	生特処	血友病治療用血漿分画剤	634	乾燥人血液凝固第IX因子	freeze-dried human blood-coagulation factor IX	6343429D9028	120341701	薬価収載2010.11.01				人血清アルブミン，クエン酸ナトリウム水和物，グリシン，塩化ナトリウム
	ノバクトM静注用1000単位	Novact M	化学及血清療法研究所	アステラス製薬	静注用：注射	1,000単位1瓶（溶解液付）	37,122.00円／瓶	生特処	血友病治療用血漿分画剤	634	乾燥人血液凝固第IX因子	freeze-dried human blood-coagulation factor IX	6343429D8064	124083201	薬価収載2015.06.19				人血清アルブミン，クエン酸ナトリウム水和物，グリシン，塩化ナトリウム
	ノバクトM静注用1600単位	Novact	化学及血清療法研究所	アステラス製薬	静注用：注射	1,600単位1瓶（溶解液付）	53,883.00円／瓶	生特処	血友病治療用血漿分画剤	634	乾燥人血液凝固第IX因子	freeze-dried human blood-coagulation factor IX	6343429L1021	120342401	薬価収載2010.11.01				人血清アルブミン，クエン酸ナトリウム水和物，グリシン，塩化ナトリウム
	ノバクトM静注用2000単位	Novact M	化学及血清療法研究所	アステラス製薬	静注用：注射	2,000単位1瓶（溶解液付）	64,457.00円／瓶	生特処	血友病治療用血漿分画剤	634	乾燥人血液凝固第IX因子	freeze-dried human blood-coagulation factor IX	6343429L2028	124084901	薬価収載2015.06.19				人血清アルブミン，クエン酸ナトリウム水和物，グリシン，塩化ナトリウム
	ノボエイト静注用250	NovoEight	ノボノルディスクファーマ		静注用：注射	250国際単位1瓶（溶解液付）	22,089.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ツロクトコグアルファ（遺伝子組換え）	turoctocog alfa（genetical recombination）（JAN）	6343440D1023	123330801	薬価収載2014.04.17				L-ヒスチジン，精製白糖，ポリソルベート80，塩化ナトリウム，L-メチオニン，塩化カルシウム二水和物，水酸化ナトリウム，塩酸
	ノボエイト静注用500	NovoEight	ノボノルディスクファーマ		静注用：注射	500国際単位1瓶（溶解液付）	43,018.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ツロクトコグアルファ（遺伝子組換え）	turoctocog alfa（genetical recombination）（JAN）	6343440D2020	123331501	薬価収載2014.04.17				L-ヒスチジン，精製白糖，ポリソルベート80，塩化ナトリウム，L-メチオニン，塩化カルシウム二水和物，水酸化ナトリウム，塩酸
	ノボエイト静注用1000	NovoEight	ノボノルディスクファーマ		静注用：注射	1,000国際単位1瓶（溶解液付）	79,776.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ツロクトコグアルファ（遺伝子組換え）	turoctocog alfa（genetical recombination）（JAN）	6343440D3026	123332201	薬価収載2014.04.17				L-ヒスチジン，精製白糖，ポリソルベート80，塩化ナトリウム，L-メチオニン，塩化カルシウム二水和物，水酸化ナトリウム，塩酸
	ノボエイト静注用1500	NovoEight	ノボノルディスクファーマ		静注用：注射	1,500国際単位1瓶（溶解液付）	114,491.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ツロクトコグアルファ（遺伝子組換え）	turoctocog alfa（genetical recombination）（JAN）	6343440D4022	123333901	薬価収載2014.04.17				L-ヒスチジン，精製白糖，ポリソルベート80，塩化ナトリウム，L-メチオニン，塩化カルシウム二水和物，水酸化ナトリウム，塩酸
	ノボエイト静注用2000	NovoEight	ノボノルディスクファーマ		静注用：注射	2,000国際単位1瓶（溶解液付）	147,942.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ツロクトコグアルファ（遺伝子組換え）	turoctocog alfa（genetical recombination）（JAN）	6343440D5029	123334601	薬価収載2014.04.17				L-ヒスチジン，精製白糖，ポリソルベート80，塩化ナトリウム，L-メチオニン，塩化カルシウム二水和物，水酸化ナトリウム，塩酸
	ノボエイト静注用3000	NovoEight	ノボノルディスクファーマ		静注用：注射	3,000国際単位1瓶（溶解液付）	212,319.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	ツロクトコグアルファ（遺伝子組換え）	turoctocog alfa（genetical recombination）（JAN）	6343440D6025	123335301	薬価収載2014.04.17				L-ヒスチジン，精製白糖，ポリソルベート80，塩化ナトリウム，L-メチオニン，塩化カルシウム二水和物，水酸化ナトリウム，塩酸
	ノボサーティーン静注用2500	NovoThirteen	ノボノルディスクファーマ		静注用：注射	2,500国際単位1瓶（溶解液付）	3,648,446.00円／瓶	処	遺伝子組換え血液凝固第XIII因子製剤	634	カトリデカコグ（遺伝子組換え）	catridecacog（genetical recombination）（JAN）	6343443D1027	124249201	薬価収載2015.05.20				塩化ナトリウム，精製白糖，ポリソルベート20，L-ヒスチジン，塩酸，水酸化ナトリウム
	ノボセブンHI静注用1mg	NovoSeven	ノボノルディスクファーマ		静注用：注射	1mg1mL1瓶（溶解液付）	89,757.00円／瓶	生処	遺伝子組換え活性型血液凝固第VII因子製剤	634	エプタコグアルファ（活性型）（遺伝子組換え）	eptacog alfa（activated）（genetical recombination）（JAN）	6343434D3020	119292601	薬価収載2010.04.23				グリシルグリシン，L-メチオニン，精製白糖，D-マンニトール，ポリソルベート80，塩化カルシウム水和物，塩化ナトリウム，塩酸，水酸化ナトリウム
	ノボセブンHI静注用1mgシリンジ	NovoSeven	ノボノルディスクファーマ		静注用：注射	1mg1mL1瓶（溶解液付）	89,757.00円／瓶	生処	遺伝子組換え活性型血液凝固第VII因子製剤	634	エプタコグアルファ（活性型）（遺伝子組換え）	eptacog alfa（activated）（genetical recombination）（JAN）	6343434D6020	123663701	薬価収載2014.12.12				グリシルグリシン，L-メチオニン，精製白糖，D-マンニトール，ポリソルベート80，塩化カルシウム水和物，塩化ナトリウム，塩酸，水酸化ナトリウム
	ノボセブンHI静注用2mg	NovoSeven	ノボノルディスクファーマ		静注用：注射	2mg2mL1瓶（溶解液付）	171,622.00円／瓶	生処	遺伝子組換え活性型血液凝固第VII因子製剤	634	エプタコグアルファ（活性型）（遺伝子組換え）	eptacog alfa（activated）（genetical recombination）（JAN）	6343434D4027	119293301	薬価収載2010.04.23				グリシルグリシン，L-メチオニン，精製白糖，D-マンニトール，ポリソルベート80，塩化カルシウム水和物，塩化ナトリウム，塩酸，水酸化ナトリウム
	ノボセブンHI静注用2mgシリンジ	NovoSeven	ノボノルディスクファーマ		静注用：注射	2mg2mL1瓶（溶解液付）	171,622.00円／瓶	生処	遺伝子組換え活性型血液凝固第VII因子製剤	634	エプタコグアルファ（活性型）（遺伝子組換え）	eptacog alfa（activated）（genetical recombination）（JAN）	6343434D7026	123664401	薬価収載2014.12.12				グリシルグリシン，L-メチオニン，精製白糖，D-マンニトール，ポリソルベート80，塩化カルシウム水和物，塩化ナトリウム，塩酸，水酸化ナトリウム
	ノボセブンHI静注用5mg	NovoSeven	ノボノルディスクファーマ		静注用：注射	5mg5mL1瓶（溶解液付）	426,490.00円／瓶	生処	遺伝子組換え活性型血液凝固第VII因子製剤	634	エプタコグアルファ（活性型）（遺伝子組換え）	eptacog alfa（activated）（genetical recombination）（JAN）	6343434D5023	119294001	薬価収載2010.04.23				グリシルグリシン，L-メチオニン，精製白糖，D-マンニトール，ポリソルベート80，塩化カルシウム水和物，塩化ナトリウム，塩酸，水酸化ナトリウム
	ノボセブンHI静注用5mgシリンジ	NovoSeven	ノボノルディスクファーマ		静注用：注射	5mg5mL1瓶（溶解液付）	426,490.00円／瓶	生処	遺伝子組換え活性型血液凝固第VII因子製剤	634	エプタコグアルファ（活性型）（遺伝子組換え）	eptacog alfa（activated）（genetical recombination）（JAN）	6343434D8022	123665101	薬価収載2014.12.12				グリシルグリシン，L-メチオニン，精製白糖，D-マンニトール，ポリソルベート80，塩化カルシウム水和物，塩化ナトリウム，塩酸，水酸化ナトリウム
	ノボセブンHI静注用8mgシリンジ	NovoSeven	ノボノルディスクファーマ		静注用：注射	8mg8mL1瓶（溶解液付）	672,741.00円／瓶	生処	遺伝子組換え活性型血液凝固第VII因子製剤	634	エプタコグアルファ（活性型）（遺伝子組換え）	eptacog alfa（activated）（genetical recombination）（JAN）	6343434D9029	123666801	薬価収載2014.12.12				グリシルグリシン，L-メチオニン，精製白糖，D-マンニトール，ポリソルベート80，塩化カルシウム水和物，塩化ナトリウム，塩酸，水酸化ナトリウム
	ノルフロキサシン錠100mg「EMEC」	Norfloxacin「EMEC」	エルメッドエーザイ		錠：内服	100mg1錠	5.80円／錠	処	ニューキノロン系抗菌剤	624	ノルフロキサシン	norfloxacin（JP）	6241005F1259	111388423	薬価収載2011.11.01	EE239	白～微黄白		カルメロースカルシウム，ケイ酸アルミニウム，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，タルク，ヒドロキシプロピルスターチ，ヒプロメロース，マクロゴール6000
	ノルフロキサシン錠100mg「YD」	Norfloxacin	陽進堂		錠：内服	100mg1錠	5.80円／錠	処	ニューキノロン系抗菌剤	624	ノルフロキサシン	norfloxacin（JP）	6241005F1232	111388413	薬価収載2009.05.01	YD863	白～微黄白		ケイ酸Al，ヒドロキシプロピルスターチ，セルロース，カルメロースCa，ステアリン酸Mg，ヒプロメロース，酸化チタン，マクロゴール，タルク
	ノルフロキサシン錠100mg「サワイ」	Norfloxacin	沢井製薬		錠：内服	100mg1錠	5.80円／錠	処	ニューキノロン系抗菌剤	624	ノルフロキサシン	norfloxacin（JP）	6241005F1275	111388403	薬価収載2015.09.01	SW010	白～微黄		アミノアルキルメタクリレートコポリマーE，カルナウバロウ，クロスカルメロースNa，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸Mg，タルク，ヒドロキシプロピルセルロース，ヒプロメロース，ポリソルベート80，マクロゴール6000
