"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
642110032,デスラノシド注射液　０．０２％２ｍＬ,2113401A1010,95.0 ,0,"2,284 "
620003208,カタボンＨｉ注６００ｍｇ　０．３％２００ｍＬ,2119402P2077,"1,395.0 ",1,"2,215 "
620003209,カタボンＬｏｗ注２００ｍｇ　０．１％２００ｍＬ,2119402P1070,926.0 ,1,"2,210 "
622094701,コアベータ静注用１２．５ｍｇ,2123404D2021,"2,709.0 ",0,"105,452 "
620005243,ワソラン静注５ｍｇ　０．２５％２ｍＬ,2129402A1040,277.0 ,0,"83,616 "
642120006,インデラル注射液２ｍｇ　０．１％２ｍＬ,2123402A1020,95.0 ,0,"44,364 "
620002610,リドカイン静注用２％シリンジ「テルモ」　５ｍＬ,2129409G1036,164.0 ,1,"22,426 "
640443003,サンリズム注射液５０　５０ｍｇ５ｍＬ,2129408A1020,701.0 ,0,"12,346 "
620004782,リスモダンＰ静注５０ｍｇ　５ｍＬ,2129401A1070,407.0 ,0,"10,708 "
620262301,シベノール静注７０ｍｇ　５ｍＬ,2129405A1035,919.0 ,0,"9,359 "
620008356,アミサリン注２００ｍｇ　１０％２ｍＬ,2121400A2014,92.0 ,0,"6,193 "
620008355,アミサリン注１００ｍｇ　１０％１ｍＬ,2121400A1018,92.0 ,0,"6,113 "
620009200,ベラパミル塩酸塩静注５ｍｇ「タイヨー」　０．２５％２ｍＬ,2129402A1058,176.0 ,1,"5,098 "
620007361,タンボコール静注５０ｍｇ　５ｍＬ,2129406A1030,399.0 ,0,"3,116 "
620004876,アンカロン注１５０　１５０ｍｇ３ｍＬ,2129410A1028,"3,154.0 ",0,"1,683 "
620008940,メキシチール点滴静注１２５ｍｇ　５ｍＬ,2129403A1044,682.0 ,0,-
620004636,アスペノン静注用１００　１００ｍｇ１０ｍＬ,2129404A2037,864.0 ,0,-
640462031,注射用オノアクト５０　５０ｍｇ,2123404D1025,"6,633.0 ",0,-
620008228,ピルシカイニド塩酸塩静注５０ｍｇ「ＹＤ」　５ｍＬ,2129408A1039,479.0 ,1,-
642120015,プロカインアミド塩酸塩注射液　１０％２ｍＬ,2121400A2014,92.0 ,0,-
620002584,シンビット静注用５０ｍｇ,2129407D1030,"5,528.0 ",0,-
642120014,プロカインアミド塩酸塩注射液　１０％１ｍＬ,2121400A1018,92.0 ,0,-
640462042,ブレビブロック注１００ｍｇ　１０ｍＬ,2123405A1023,"4,130.0 ",0,-
620008227,ピルシカイニド塩酸塩静注５０ｍｇ「イセイ」　５ｍＬ,2129408A1047,479.0 ,1,-
620000339,ラシックス注２０ｍｇ,2139401A2137,61.0 ,0,"575,292 "
620009199,フロセミド注２０ｍｇ「タイヨー」,2139401A2188,57.0 ,1,"84,470 "
620004758,フロセミド注２０ｍｇ「トーワ」,2139401A2161,57.0 ,1,"43,614 "
620271902,フロセミド注射液２０ｍｇ「日医工」,2139401A2196,57.0 ,1,"26,453 "
620004694,ダイアモックス注射用５００ｍｇ,2134400D1039,651.0 ,0,"26,148 "
620008863,ソルダクトン静注用１００ｍｇ,2133400D1082,468.0 ,0,"16,980 "
620008864,ソルダクトン静注用２００ｍｇ,2133400D2097,795.0 ,0,"13,101 "
620000340,ラシックス注１００ｍｇ,2139401A1033,151.0 ,0,"4,874 "
620003807,ベネクトミン静注用２００ｍｇ,2133400D2011,214.0 ,1,"4,638 "
620267805,カンレノ酸カリウム静注用２００ｍｇ「サワイ」,2133400D3034,249.0 ,1,"3,030 "
620005221,フロセミド注２０ｍｇシリンジ「タイヨー」　２ｍＬ,2139401G1028,130.0 ,1,"2,756 "
620007548,ルネトロン注射液０．５ｍｇ,2139400A1039,57.0 ,0,"2,232 "
620004182,ベネクトミン静注用１００ｍｇ,2133400D1015,134.0 ,1,"1,816 "
642130019,アレリックス６ｍｇ注,2139402A1020,56.0 ,0,-
622098801,カンレノ酸カリウム静注用１００ｍｇ「サワイ」,2133400D4022,148.0 ,1,-
622327300,カンレノ酸カリウム１００ｍｇ注射用,2133400D1015,134.0 ,1,-
622327400,カンレノ酸カリウム２００ｍｇ注射用,2133400D2011,214.0 ,1,-
642140022,ペルジピン注射液２ｍｇ　２ｍＬ,2149400A1027,188.0 ,0,"31,789 "
642140027,アポプロン注０．５ｍｇ　０．０５％１ｍＬ,2143400A2011,97.0 ,0,"21,076 "
642140023,ペルジピン注射液１０ｍｇ　１０ｍＬ,2149400A2023,693.0 ,0,"10,357 "
620303501,ニカルジピン塩酸塩注射液１０ｍｇ「サワイ」　１０ｍＬ,2149400A2015,203.0 ,1,"10,016 "
620303201,ニカルジピン塩酸塩注射液２ｍｇ「サワイ」　２ｍＬ,2149400A1132,92.0 ,1,"9,083 "
642140026,アポプロン注０．３ｍｇ　０．０３％１ｍＬ,2143400A1015,97.0 ,0,"6,667 "
642140030,アポプロン注１ｍｇ　０．１％１ｍＬ,2143400A3018,98.0 ,0,"3,011 "
621402901,ニカルジピン塩酸塩注射液１０ｍｇ「日医工」　１０ｍＬ,2149400A2015,203.0 ,1,"1,849 "
621402801,ニカルジピン塩酸塩注射液２ｍｇ「日医工」　２ｍＬ,2149400A1124,92.0 ,1,"1,771 "
621563401,ニカルジピン塩酸塩注２ｍｇ「タイヨー」　２ｍＬ,2149400A1116,92.0 ,1,"1,449 "
620303303,ニカルジピン塩酸塩注射液２ｍｇ「ＦＹ」　２ｍＬ,2149400A1108,92.0 ,1,"1,089 "
620303601,ニカルジピン塩酸塩注射液１０ｍｇ「ＦＹ」　１０ｍＬ,2149400A2120,245.0 ,1,-
642140005,レセルピン注射液　０．０５％１ｍＬ,2143400A2011,97.0 ,0,-
640432013,ペルジピン注射液２５ｍｇ　２５ｍＬ,2149400A3020,"1,516.0 ",0,-
620303701,ニカルジピン塩酸塩注１０ｍｇ「タイヨー」　１０ｍＬ,2149400A2139,245.0 ,1,-
620006273,ニスタジール注１０ｍｇ　１０ｍＬ,2149400A2015,203.0 ,1,-
622010502,ニカルジピン塩酸塩注射液２５ｍｇ「サワイ」　２５ｍＬ,2149400A3011,393.0 ,1,-
620005798,アプレゾリン注射用２０ｍｇ,2142400D1014,254.0 ,0,-
621950402,ニカルジピン塩酸塩注射液２５ｍｇ「ＦＹ」　２５ｍＬ,2149400A4034,584.0 ,1,-
642140006,レセルピン注射液　０．１％１ｍＬ,2143400A3018,98.0 ,0,-
642140004,レセルピン注射液　０．０３％１ｍＬ,2143400A1015,97.0 ,0,-
622036401,ニカルジピン塩酸塩注射液２５ｍｇ「日医工」　２５ｍＬ,2149400A3011,393.0 ,1,-
622328200,ニカルジピン塩酸塩１０ｍｇ１０ｍＬ注射液,2149400A2015,203.0 ,1,-
622013701,ニスタジール注２ｍｇ　２ｍＬ,2149400A1094,92.0 ,1,-
622328300,ニカルジピン塩酸塩２５ｍｇ２５ｍＬ注射液,2149400A3011,393.0 ,1,-
620005192,ニトプロ持続静注液６ｍｇ　２ｍＬ,2149401A1030,742.0 ,0,-
622103801,ニカルジピン塩酸塩注２５ｍｇ「タイヨー」　２５ｍＬ,2149400A3062,584.0 ,1,-
622013801,ニスタジール注２５ｍｇ　２５ｍＬ,2149400A3011,393.0 ,1,-
642140021,注射用ヒドララジン塩酸塩　２０ｍｇ,2142400D1014,254.0 ,0,-
620002593,ネオシネジンコーワ注１ｍｇ　０．１％１ｍＬ,2160400A1032,59.0 ,0,"85,539 "
620002594,ネオシネジンコーワ注５ｍｇ　０．５％１ｍＬ,2160400A2039,61.0 ,0,"33,478 "
640443001,イミグラン注３　３ｍｇ１ｍＬ,2160402A1023,"3,387.0 ",0,"26,968 "
620006199,イミグランキット皮下注３ｍｇ　０．５ｍＬ,2160402G1026,"3,525.0 ",0,"19,190 "
620008931,ペルサンチン静注１０ｍｇ　０．５％２ｍＬ,2171402A1140,61.0 ,0,"117,923 "
620008786,アジリース静注１０ｍｇ　０．５％２ｍＬ,2171402A1124,56.0 ,1,"38,771 "
620008891,トーモル静注１０ｍｇ　０．５％２ｍＬ,2171402A1132,56.0 ,1,"24,460 "
620004669,シフノス静注液１０ｍｇ　０．５％２ｍＬ,2171402A1116,56.0 ,1,"23,045 "
642170014,ニトロール注５ｍｇ　０．０５％１０ｍＬ,2171404A1026,247.0 ,0,"8,673 "
620336901,ズファジラン筋注５ｍｇ　０．５％１ｍＬ,2172400A1033,60.0 ,0,"7,850 "
640407007,ハンプ注射用１０００　１，０００μｇ,2179400D1022,"2,159.0 ",0,"7,462 "
620330502,ジピリダモール静注液１０ｍｇ「日医工」　０．５％２ｍＬ,2171402A1159,56.0 ,1,"6,077 "
620005195,ニトロール注５ｍｇシリンジ　１０ｍＬ,2171404G1029,339.0 ,0,"4,133 "
621958501,ヘルベッサー注射用１０　１０ｍｇ,2171405D4050,406.0 ,0,"3,985 "
621958601,ヘルベッサー注射用５０　５０ｍｇ,2171405D5057,"1,391.0 ",0,"3,831 "
640406080,サークレス注０．０５％　１０ｍＬ,2171404A1034,185.0 ,1,"3,037 "
642170020,シグマート注２ｍｇ,2171406D1021,320.0 ,0,"2,629 "
620003820,ミリスロール注１ｍｇ／２ｍＬ,2171403A1030,135.0 ,0,"2,532 "
620009202,ミオコール静注５ｍｇ　１０ｍＬ,2171403A2079,351.0 ,1,"2,417 "
620003821,ミリスロール注５ｍｇ／１０ｍＬ,2171403A2052,481.0 ,0,"1,895 "
642170021,シグマート注１２ｍｇ,2171406D2028,"1,341.0 ",0,"1,254 "
620003708,塩酸ジルチアゼム注射用５０「日医工」　５０ｍｇ,2171405D2058,470.0 ,1,"1,170 "
640451019,冠動注用ミリスロール０．５ｍｇ／１０ｍＬ,2171403A6023,66.0 ,0,"1,133 "
620005678,ニコランジル点滴静注用２ｍｇ「サワイ」,2171406D1030,166.0 ,1,"1,113 "
620009203,ミオコール点滴静注５０ｍｇ　１００ｍＬ,2171403A7038,"2,487.0 ",1,"1,059 "
620003707,塩酸ジルチアゼム注射用１０「日医工」　１０ｍｇ,2171405D1043,154.0 ,1,-
620333601,ジルチアゼム塩酸塩注射用５０ｍｇ「サワイ」,2171405D5065,470.0 ,1,-
640411029,シグマート注４８ｍｇ,2171406D3024,"4,438.0 ",0,-
620008217,ニコランジル点滴静注用２ｍｇ「Ｆ」,2171406D1048,166.0 ,1,-
620333501,ジルチアゼム塩酸塩注射用１０ｍｇ「サワイ」,2171405D4069,154.0 ,1,-
620005679,ニコランジル点滴静注用１２ｍｇ「サワイ」,2171406D2036,720.0 ,1,-
620009584,ミオコール点滴静注２５ｍｇ　５０ｍＬ,2171403A8026,"1,429.0 ",1,-
622073401,ミオコール静注１ｍｇ　２ｍＬ,2171403A1064,98.0 ,1,-
620005680,ニコランジル点滴静注用４８ｍｇ「サワイ」,2171406D3032,"2,454.0 ",1,-
620002976,パルクス注ディスポ１０μｇ　２ｍＬ,2190406G2038,"4,940.0 ",0,"592,182 "
640454035,パルクス注１０μｇ　２ｍＬ,2190406A2051,"4,877.0 ",0,"516,673 "
620000286,プリンク注１０μｇ　２ｍＬ,2190406A2086,"1,779.0 ",1,"407,140 "
640454045,リプル注１０μｇ　２ｍＬ,2190406A2060,"4,598.0 ",0,"365,736 "
620002191,グリセオール注　２００ｍＬ,2190501A4084,277.0 ,0,"262,130 "
620001942,プリンク注シリンジ１０μｇ　２ｍＬ,2190406G2020,"1,942.0 ",1,"253,921 "
620003006,リプルキット注１０μｇ　２ｍＬ,2190406G2046,"4,598.0 ",0,"240,246 "
621757701,プロスタンディン注射用２０μｇ,2190402D3064,"1,846.0 ",0,"220,938 "
620002564,アリプロスト注１０μｇ　２ｍＬ,2190406A2094,"1,779.0 ",1,"217,294 "
640454034,パルクス注５μｇ　１ｍＬ,2190406A1055,"2,988.0 ",0,"170,100 "
620009506,アルプロスタジル注１０μｇ「サワイ」　２ｍＬ,2190406A2116,"1,779.0 ",1,"153,188 "
620009508,アルプロスタジル注１０μｇシリンジ「サワイ」　２ｍＬ,2190406G2062,"1,942.0 ",1,"131,542 "
620002974,ノバスタンＨＩ注１０ｍｇ／２ｍＬ,2190408A2034,"3,327.0 ",0,"129,164 "
640454044,リプル注５μｇ　１ｍＬ,2190406A1063,"2,877.0 ",0,"101,882 "
622195401,アルプロスタジル注１０μｇシリンジ「トーワ」　２ｍＬ,2190406G2070,"1,942.0 ",1,"89,872 "
620000285,プリンク注５μｇ　１ｍＬ,2190406A1080,"1,614.0 ",1,"75,837 "
622085902,タンデトロン注射用２０　２０μｇ,2190402D3013,434.0 ,1,"68,157 "
620004638,アピスタンディン注射用２０μｇ,2190402D1010,434.0 ,1,"67,780 "
620007274,グリセレブ点滴静注　２００ｍＬ,2190501A4092,185.0 ,1,"63,249 "
620002563,アリプロスト注５μｇ　１ｍＬ,2190406A1098,"1,614.0 ",1,"60,711 "
620002948,スロンノンＨＩ注１０ｍｇ／２ｍＬ,2190408A2026,"3,327.0 ",0,"53,341 "
642190260,ヒシセオール液　２００ｍＬ,2190501A4025,185.0 ,1,"37,334 "
620009502,アルプロスタジル注５μｇ「サワイ」　１ｍＬ,2190406A1110,"1,353.0 ",1,"34,984 "
640422034,グリポーゼ注　２００ｍＬ,2190501A1085,185.0 ,1,"33,496 "
620001941,プリンク注シリンジ５μｇ　１ｍＬ,2190406G1023,"1,676.0 ",1,"33,084 "
620002192,グリセオール注　３００ｍＬ,2190501A6087,406.0 ,0,"32,640 "
622297401,アリプロスト注シリンジ１０μｇ　２ｍＬ,2190406G2097,"1,942.0 ",1,"31,453 "
640463050,グリセリンＦ注　２００ｍＬ,2190501A4076,185.0 ,1,"30,296 "
622207101,アルプロスタジル注１０μｇシリンジ「日医工」　２ｍＬ,2190406G2089,"1,942.0 ",1,"27,808 "
620004406,シチコリン注５００ｍｇ／２ｍＬ「日医工」　２５％,2190404H4010,73.0 ,1,"24,953 "
620370601,ナロキソン塩酸塩静注０．２ｍｇ「第一三共」　１ｍＬ,2219402A1030,952.0 ,0,"309,938 "
642210014,アネキセート注射液０．５ｍｇ　５ｍＬ,2219403A1027,"3,009.0 ",0,"289,961 "
620004179,フルマゼニル注射液０．５ｍｇ「Ｆ」　５ｍＬ,2219403A1035,"1,870.0 ",1,"136,660 "
620008231,フルマゼニル静注液０．５ｍｇ「タイヨー」　５ｍＬ,2219403A1051,"1,495.0 ",1,"53,669 "
620008230,フルマゼニル静注液０．５ｍｇ「サワイ」　５ｍＬ,2219403A1043,"1,870.0 ",1,"48,012 "
622038101,フルマゼニル静注液０．２ｍｇ「ケミファ」　２ｍＬ,2219403A2023,820.0 ,1,"31,972 "
622038201,フルマゼニル静注液０．５ｍｇ「ケミファ」　５ｍＬ,2219403A1060,"1,870.0 ",1,"28,478 "
622019201,フルマゼニル静注液０．２ｍｇ「マイラン」　２ｍＬ,2219403A2031,820.0 ,1,"14,183 "
620005802,テラプチク静注４５ｍｇ　１．５％３ｍＬ,2213400A2018,93.0 ,0,"4,410 "
622019301,フルマゼニル静注液０．５ｍｇ「マイラン」　５ｍＬ,2219403A1078,"1,870.0 ",1,"4,115 "
620003768,ドプラム注射液４００ｍｇ　２０ｍｇ,2219400A1031,104.0 ,0,"3,755 "
620005803,テラプチク皮下・筋注３０ｍｇ　１．５％２ｍＬ,2213400A1011,93.0 ,0,-
620004786,ロルファン注射液１ｍｇ　０．１％１ｍＬ,2213401A1032,98.0 ,0,-
642210003,ジモルホラミン注射液　１．５％２ｍＬ,2213400A1011,93.0 ,0,-
620003826,メチエフ注４０ｍｇ　４％１ｍＬ,2221401A1050,65.0 ,0,"83,857 "
642220005,セキール注　１ｍＬ,2229501A1022,54.0 ,0,"74,906 "
620374902,デキストロメトルファン臭化水素酸塩注射５ｍｇ日医工０．５％１ｍＬ,2223400A1042,54.0 ,1,"28,111 "
642220029,ヱフェドリン「ナガヰ」注射液４０ｍｇ　４％１ｍＬ,2221400A2010,92.0 ,0,"22,861 "
642220020,エフェドリン塩酸塩注射液　４％１ｍＬ,2221400A2010,92.0 ,0,"10,011 "
620008900,ビソルボン注４ｍｇ　０．２％２ｍＬ,2234400A1062,57.0 ,0,"296,785 "
620005222,ブロムヘキシン塩酸塩注射液４ｍｇ「タイヨー」　０．２％２ｍＬ,2234400A1054,56.0 ,1,"40,754 "
620006290,フストジル注射液５０ｍｇ　２ｍＬ,2249500A1039,56.0 ,0,"94,507 "
620007478,ブリカニール皮下注０．２ｍｇ,2252401A1030,60.0 ,0,"5,692 "
621894701,ゾレア皮下注用１５０ｍｇ,2290400D1033,"45,578.0 ",0,"75,190 "
622217001,ゾレア皮下注用７５ｍｇ,2290400D2021,"23,128.0 ",0,"4,357 "
620007228,エルベン注２ｍｇ　０．１％２ｍＬ,2314400A2037,56.0 ,0,"7,157 "
620005174,ソルコセリル注２ｍＬ,2329604A1054,129.0 ,0,"517,946 "
620005177,チオスペン注射用４００ｍｇ,2321400D1058,56.0 ,1,"492,106 "
620002923,ガスター注射液２０ｍｇ　２ｍＬ,2325401A2027,254.0 ,0,"329,807 "
620002578,ザンタック注射液５０ｍｇ　２．５％２ｍＬ,2325402A1033,127.0 ,0,"153,491 "
620005175,ソルコセリル注４ｍＬ,2329604A2050,205.0 ,0,"87,307 "
620003789,ファモチジン注射用２０ｍｇ「サワイ」,2325401D1086,137.0 ,1,"66,310 "
620005709,ラニチジン注射液５０ｍｇ「タイヨー」　２．５％２ｍＬ,2325402A1041,81.0 ,1,"44,833 "
621622201,ファモチジン注射用２０ｍｇ「テバ」,2325401D1124,122.0 ,1,"31,844 "
620002579,ザンタック注射液１００ｍｇ　２．５％４ｍＬ,2325402A2030,219.0 ,0,"25,477 "
640451009,オメプラール注用２０　２０ｍｇ,2329403D1025,467.0 ,0,"23,276 "
622063601,ファモチジン静注２０ｍｇ「日新」　２０ｍＬ,2325401A3031,137.0 ,1,"23,161 "
620004711,ドグマチール筋注５０ｍｇ,2329401A1100,95.0 ,0,"21,106 "
621651001,ファモチジン注用２０ｍｇ「トーワ」,2325401D1132,122.0 ,1,"19,310 "
642320013,タガメット注射液２００ｍｇ　１０％２ｍＬ,2325400A1077,142.0 ,0,"19,014 "
621645303,ファモチジン注射用２０ｍｇ「オーハラ」,2325401D1116,137.0 ,1,"18,960 "
621653001,ファモチジン注射用２０ｍｇ「日医工」,2325401D3046,137.0 ,1,"17,500 "
620002922,ガスター注射液１０ｍｇ　１ｍＬ,2325401A1020,157.0 ,0,"16,886 "
620004427,タケプロン静注用３０ｍｇ,2329404F1020,514.0 ,0,"14,298 "
620008917,ファモチジン注射用２０ｍｇ「タカタ」,2325401D1108,122.0 ,1,"11,012 "
620005710,ラニチジン注射液１００ｍｇ「タイヨー」　２．５％４ｍＬ,2325402A2048,145.0 ,1,"10,040 "
620432602,アルタット静注用７５ｍｇ,2325403D1069,226.0 ,0,"9,093 "
620004708,チーカプト注２００ｍｇ　１０％２ｍＬ,2325400A1166,56.0 ,1,"7,739 "
622036301,オメプラゾール注射用２０ｍｇ「日医工」,2329403D1068,294.0 ,1,"7,713 "
620431902,シメチジン注射液２００ｍｇ「サワイ」　１０％２ｍＬ,2325400A1220,56.0 ,1,"6,854 "
620003788,ファモチジン注射用１０ｍｇ「サワイ」,2325401D2040,95.0 ,1,"5,601 "
622033301,オメプラゾール注用２０ｍｇ「ＮＰ」,2329403D1041,294.0 ,1,"5,036 "
620008790,アルキオーネ注２００ｍｇ　１０％２ｍＬ,2325400A1204,56.0 ,1,"4,894 "
620007314,シメチラン注２００ｍｇ　１０％２ｍＬ,2325400A1190,56.0 ,1,"3,967 "
620431901,ファルジン注２００ｍｇ　１０％２ｍＬ,2325400A1212,56.0 ,1,"3,850 "
620460401,ピリカップル筋注５０ｍｇ,2329401A1119,56.0 ,1,"3,794 "
620005151,エントミン注２００ｍｇ　１０％２ｍＬ,2336400A1038,54.0 ,0,"167,346 "
642360002,デヒドロコール酸注射液　１０％１０ｍＬ,2362400A2018,509.0 ,0,-
642360005,１０％デヒドロコール酸注「ニッシン」　１０ｍＬ,2362400A2018,509.0 ,0,-
620003796,プリンペラン注射液１０ｍｇ　０．５％２ｍＬ,2399401A1083,57.0 ,0,"3,656,530 "
640462006,レミケード点滴静注用１００　１００ｍｇ,2399402F1026,"89,536.0 ",0,"799,071 "
620007226,エリーテン注１０ｍｇ／２ｍＬ　０．５％,2399401A1105,56.0 ,1,"425,371 "
621970401,アロキシ静注０．７５ｍｇ　５ｍＬ,2391404A1020,"14,937.0 ",0,"352,020 "
620507802,メトクロプラミド注１０ｍｇ「テバ」　０．５％２ｍＬ,2399401A1130,56.0 ,1,"218,495 "
621851201,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「ＮＫ」,2391400G1164,"2,300.0 ",1,"189,431 "
