院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	献血ポリグロビンN10％静注2.5g／25mL	Polyglobin N	日本血液製剤機構		注射液：注射	2.5g25mL1瓶	21,441.00円／瓶	特処	血漿分画製剤・液状静注用人免疫グロブリン製剤	634	pH 4処理人免疫グロブリン	pH4 treated human normal immunoglobulin	6343427A6023	125235401	薬価収載2016.12.09				グリシン，塩酸，水酸化ナトリウム
	献血ポリグロビンN10％静注5g／50mL	Polyglobin N	日本血液製剤機構		注射液：注射	5g50mL1瓶	40,438.00円／瓶	特処	血漿分画製剤・液状静注用人免疫グロブリン製剤	634	pH 4処理人免疫グロブリン	pH4 treated human normal immunoglobulin	6343427A4039	121922702	薬価収載2015.12.11				グリシン，塩酸，水酸化ナトリウム
	献血ポリグロビンN10％静注10g／100mL	Polyglobin N	日本血液製剤機構		注射液：注射	10g100mL1瓶	77,660.00円／瓶	特処	血漿分画製剤・液状静注用人免疫グロブリン製剤	634	pH 4処理人免疫グロブリン	pH4 treated human normal immunoglobulin	6343427A5035	121923402	薬価収載2015.12.11				グリシン，塩酸，水酸化ナトリウム
	ゲンタシン注10	Gentacin	高田製薬		注射液：注射	10mg1管	114.00円／管	劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A1024	111117001，111117002，111117003					ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	ゲンタシン注40	Gentacin	高田製薬		注射液：注射	40mg1管	286.00円／管	劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A2071	111119401，111119402，111119403	薬価収載2005.12.16				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	ゲンタシン注60	Gentacin	高田製薬		注射液：注射	60mg1管	301.00円／管	劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A3043	111121701，111121702，111121703					ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	ゲンタマイシン硫酸塩注射液10mg「F」	Gentamicin Sulfate	富士製薬工業		注射液：注射	10mg1管	67.00円／管	劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A1067	120748401	薬価収載2016.12.09				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	ゲンタマイシン硫酸塩注射液10mg「日医工」	Gentamicin Sulfate	日医工	日医工	注射液：注射	10mg1管	114.00円／管	劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A1040	120373801	薬価収載2010.11.19				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	ゲンタマイシン硫酸塩注射液40mg「F」	Gentamicin Sulfate	富士製薬工業		注射液：注射	40mg1管	89.00円／管	劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A2110	111118702	薬価収載2016.12.09				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	ゲンタマイシン硫酸塩注射液40mg「日医工」	Gentamicin Sulfate	日医工		注射液：注射	40mg1管	286.00円／管	劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A2101	111118703	薬価収載2012.06.22				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	ゲンタマイシン硫酸塩注射液60mg「F」	Gentamicin Sulfate	富士製薬工業		注射液：注射	60mg1管	101.00円／管	劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A3108	111120003	薬価収載2016.12.09				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	ゲンタマイシン硫酸塩注射液60mg「日医工」	Gentamicin Sulfate	日医工		注射液：注射	60mg1管	301.00円／管	劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A3094	111120004	薬価収載2012.06.22				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	ゲンボイヤ配合錠	Genvoya	日本たばこ産業	鳥居薬品	錠：内服	1錠	6,942.10円／錠	劇処	抗ウイルス化学療法剤	625	エルビテグラビル・コビシスタット・エムトリシタビン・テノホビル アラフェナミドフマル酸塩	elvitegravir・cobicistat・emtricitabine・tenofovir alafenamide fumarate	6250109F1025	125077001	薬価収載2016.06.29	GSI／510 GSI-510	緑		二酸化ケイ素，クロスカルメロースNa，ヒドロキシプロピルセルロース，乳糖，セルロース，ラウリル硫酸Na，ステアリン酸Mg，ポリビニルアルコール（部分けん化物），青色2号，マクロゴール，三二酸化鉄，酸化チタン，タルク
	コアキシン注射用1g	Coaxin	ケミックス		注射用：注射	1g1瓶	190.00円／瓶	後処	セファロスポリン系抗生物質	613	セファロチンナトリウム	cefalotin sodium（JP）	6132403D2121	118110401	薬価収載2007.07.06				
	コアキシン注射用2g	Coaxin	ケミックス		注射用：注射	2g1瓶	371.00円／瓶	後処	セファロスポリン系抗生物質	613	セファロチンナトリウム	cefalotin sodium（JP）	6132403D3128	118111101	薬価収載2007.07.06				
	抗Dグロブリン筋注用1000倍「ニチヤク」	Anti－D Globulin「NICHIYAKU」	日本製薬	武田薬品工業	筋注用：注射	1,000倍1瓶（溶解液付）	19,789.00円／瓶	特処	血液成分製剤	634	乾燥抗D（Rho）人免疫グロブリン	freeze-dried human anti-D（Rho） immunoglobulin（生）	6343407X2066	111541301	薬価収載2009.09.01				グリシン
	抗D人免疫グロブリン筋注用1000倍「JB」	Anti－D Human Immunoglobulin“JB”	日本血液製剤機構		筋注用：注射	1,000倍1瓶（溶解液付）	19,789.00円／瓶	特処	血液成分製剤	634	乾燥抗D（Rho）人免疫グロブリン	freeze-dried human anti-D（Rho） immunoglobulin（生）	6343407X2074	111541305	薬価収載2015.09.01				グリシン，D-マンニトール，塩化ナトリウム，水酸化ナトリウム，塩酸
	抗HBs人免疫グロブリン筋注200単位／1mL「JB」	Anti－HBs Human Immune Globulin“JB”	日本血液製剤機構		注射液：注射	200単位1mL1瓶	8,996.00円／瓶	特処	血液成分製剤	634	抗HBs人免疫グロブリン	human anti-HBs immunoglobulin（生）	6343404X2089	111536907	薬価収載2016.06.01				グリシン
	抗HBs人免疫グロブリン筋注1000単位／5mL「JB」	Anti－HBs Human Immune Globulin“JB”	日本血液製剤機構		注射液：注射	1,000単位5mL1瓶	35,872.00円／瓶	特処	血液成分製剤	634	抗HBs人免疫グロブリン	human anti-HBs immunoglobulin（生）	6343404X1104	111535208	薬価収載2016.06.01				グリシン
	合成血液－LR「日赤」	Blood for Exchange Transfusion,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液200mLに由来する赤血球に血漿約60mLを混和した血液1袋	13,499.00円／袋	特処	血液製剤	634	合成血		6342402X5022	121913501	薬価収載2012.12.14				
	合成血液－LR「日赤」	Blood for Exchange Transfusion,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液400mLに由来する赤血球に血漿約120mLを混和した血液1袋	26,997.00円／袋	特処	血液製剤	634	合成血		6342402X6029	121914201	薬価収載2012.12.14				
	コージネイトFSバイオセット注250【経過措置】	Kogenate－FS	バイエル薬品		キット：注射	250国際単位1キット（溶解液付）	19,610.00円／キット	特処	遺伝子組換え型血液凝固第VIII因子	634	オクトコグアルファ（遺伝子組換え）	octocog alfa（genetical recombination）（JAN）	6343430G1026	117103701	薬価削除予定2020.03.31				L-ヒスチジン，グリシン，塩化ナトリウム，塩化カルシウム水和物，精製白糖，ポリソルベート80，pH調整剤
	コージネイトFSバイオセット注500【経過措置】	Kogenate－FS	バイエル薬品		キット：注射	500国際単位1キット（溶解液付）	33,850.00円／キット	特処	遺伝子組換え型血液凝固第VIII因子	634	オクトコグアルファ（遺伝子組換え）	octocog alfa（genetical recombination）（JAN）	6343430G2022	117104401	薬価削除予定2020.03.31				L-ヒスチジン，グリシン，塩化ナトリウム，塩化カルシウム水和物，精製白糖，ポリソルベート80，pH調整剤
	コージネイトFSバイオセット注1000【経過措置】	Kogenate－FS	バイエル薬品		キット：注射	1,000国際単位1キット（溶解液付）	61,413.00円／キット	特処	遺伝子組換え型血液凝固第VIII因子	634	オクトコグアルファ（遺伝子組換え）	octocog alfa（genetical recombination）（JAN）	6343430G3029	117105101	薬価削除予定2020.03.31				L-ヒスチジン，グリシン，塩化ナトリウム，塩化カルシウム水和物，精製白糖，ポリソルベート80，pH調整剤
	コージネイトFSバイオセット注2000【経過措置】	Kogenate－FS	バイエル薬品		キット：注射	2,000国際単位1キット（溶解液付）	120,517.00円／キット	特処	遺伝子組換え型血液凝固第VIII因子	634	オクトコグアルファ（遺伝子組換え）	octocog alfa（genetical recombination）（JAN）	6343430G4025	119906201	薬価削除予定2020.03.31				L-ヒスチジン，グリシン，塩化ナトリウム，塩化カルシウム水和物，精製白糖，ポリソルベート80，pH調整剤
	コバールトリイ静注用250	Kovaltry	バイエル薬品		静注用：注射	250国際単位1瓶（溶解液付）	25,875.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	オクトコグベータ（遺伝子組換え）	octocog beta（genetical recombination）（JAN）	6343447D1025	124893701	薬価収載2016.05.25				精製白糖，L-ヒスチジン，グリシン，塩化ナトリウム，塩化カルシウム水和物，ポリソルベート80，pH調整剤
	コバールトリイ静注用500	Kovaltry	バイエル薬品		静注用：注射	500国際単位1瓶（溶解液付）	48,951.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	オクトコグベータ（遺伝子組換え）	octocog beta（genetical recombination）（JAN）	6343447D2021	124894401	薬価収載2016.05.25				精製白糖，L-ヒスチジン，グリシン，塩化ナトリウム，塩化カルシウム水和物，ポリソルベート80，pH調整剤
	コバールトリイ静注用1000	Kovaltry	バイエル薬品		静注用：注射	1,000国際単位1瓶（溶解液付）	89,453.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	オクトコグベータ（遺伝子組換え）	octocog beta（genetical recombination）（JAN）	6343447D3028	124895101	薬価収載2016.05.25				精製白糖，L-ヒスチジン，グリシン，塩化ナトリウム，塩化カルシウム水和物，ポリソルベート80，pH調整剤
	コバールトリイ静注用2000	Kovaltry	バイエル薬品		静注用：注射	2,000国際単位1瓶（溶解液付）	164,167.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	オクトコグベータ（遺伝子組換え）	octocog beta（genetical recombination）（JAN）	6343447D4024	124896801	薬価収載2016.05.25				精製白糖，L-ヒスチジン，グリシン，塩化ナトリウム，塩化カルシウム水和物，ポリソルベート80，pH調整剤
	コバールトリイ静注用3000	Kovaltry	バイエル薬品		静注用：注射	3,000国際単位1瓶（溶解液付）	237,994.00円／瓶	生処	遺伝子組換え型血液凝固第VIII因子	634	オクトコグベータ（遺伝子組換え）	octocog beta（genetical recombination）（JAN）	6343447D5020	124897501	薬価収載2016.05.25				精製白糖，L-ヒスチジン，グリシン，塩化ナトリウム，塩化カルシウム水和物，ポリソルベート80，pH調整剤
	コペガス錠200mg	Copegus	中外製薬		錠：内服	200mg1錠	746.10円／錠	劇処	抗ウイルス剤	625	リバビリン	ribavirin（JP）	6250022F1022	117737401	薬価収載2007.03.16	RIB200／ROCHE	淡赤		アルファー化デンプン，デンプングリコール酸ナトリウム，結晶セルロース，トウモロコシデンプン，ステアリン酸マグネシウム，ヒプロメロース，タルク，酸化チタン，黄色三二酸化鉄，三二酸化鉄，エチルセルロース，セタノール，ラウリル硫酸ナトリウム，トリアセチン
